cycle,bootstrap,component,A,G,AG,aligned_component
0708,137,IC2,0.1127068705525399,0.0400919358540378,-0.0345874245599556,IC1
0708,138,IC2,0.0866336095916086,0.011441475999034,-0.0306743211666272,IC1
0708,139,IC2,0.1413213838520981,0.0335767972861242,-0.0660729670735478,IC1
0708,140,IC2,0.1724631368180923,0.0030004681478589,-0.0702665076469925,IC1
0708,141,IC2,0.2294561657201327,0.0003603472907996,-0.0395746595581556,IC1
0708,142,IC2,0.1897006841310267,-0.0081218997218765,-0.0327151773465675,IC1
0708,143,IC2,0.1305675104703549,-0.0002292206674239,0.0130967332249949,IC1
0708,144,IC2,0.1419085677473439,0.0070235670734838,-0.0366925286337836,IC1
0708,145,IC2,0.0954177432380141,0.0287858027735077,-0.0485683089097763,IC1
0708,146,IC2,0.1654619087718578,0.0067330960460611,-0.0307738973390867,IC1
0708,147,IC2,0.1729940897819236,0.0057666427774767,-0.0599564483250422,IC1
0708,148,IC2,-0.0116049217725817,0.0364618169819868,-0.0264708695557673,IC1
0708,149,IC2,0.1082130636865398,0.0104353419087568,0.0180968179022996,IC1
0708,150,IC2,0.0469535786230178,0.0229021098359367,-0.0874862681440737,IC1
0708,151,IC2,0.0770253423655089,0.0332896079912971,0.0031256590265005,IC1
0708,152,IC2,0.1976217498549561,0.0138526085532681,-0.1221981474799673,IC1
0708,153,IC2,0.0694339971912217,0.046524527396192,-0.0178595738735328,IC1
0708,154,IC2,0.0857560671533585,0.0089810542733064,-0.0276975114765896,IC1
0708,155,IC2,-0.0669427642054508,0.0124728395648153,0.0229511261492814,IC1
0708,156,IC2,0.1261054816799502,0.0612914571766962,-0.1043537133084526,IC1
0708,157,IC2,0.1770088654354235,0.0307648904471868,-0.0535337358495589,IC1
0708,158,IC2,0.152822267828507,0.0011880795379448,-0.005356109031808,IC1
0708,159,IC2,0.0861545025242547,0.0204218033830328,-0.1281393546762571,IC1
0708,160,IC2,0.1497960005137431,0.0276893490008417,-0.0254002373196768,IC1
0708,161,IC2,0.0364551997733551,0.00470525868021,0.0117708105984422,IC1
0708,162,IC2,0.2620700290307356,-0.004085285815265,-0.0408097683761785,IC1
0708,163,IC2,0.3640994988259141,0.0335793028393341,-0.0737697922001843,IC1
0708,164,IC2,0.0799192990681205,-0.0099906969749417,-0.0360926098240943,IC1
0708,165,IC2,0.07607304163419,0.0128688835762676,-0.0067752742237119,IC1
0708,166,IC2,0.3005022234231701,-0.0052194548900466,-0.0378451683993227,IC1
0708,167,IC2,0.0543789227516276,0.0527474306811447,-0.0426304389894623,IC1
0708,168,IC2,0.1555110876393313,-0.0020560745881182,-0.0323647881326905,IC1
0708,169,IC2,0.2820304987199183,0.033101708905647,-0.0879191135663789,IC1
0708,170,IC2,0.045174468040288,0.0200721434749781,-0.0205428271577122,IC1
0708,171,IC2,0.0475568422737771,0.0107126374756629,0.025061218825225,IC1
0708,172,IC2,0.0444726963353784,0.0246867320434979,-0.0018574022381175,IC1
0708,173,IC2,0.1028173307115353,0.0155844705020344,-0.0103604053774353,IC1
0708,174,IC2,0.2294717224135727,0.0021867138326742,-0.0392711841847516,IC1
0708,175,IC2,0.2005760366822274,0.0083244651096905,-0.0068655378504485,IC1
0708,176,IC2,0.2116367673746682,0.0202195191538611,-0.0620057860091654,IC1
0708,177,IC2,0.1795176355561746,0.031532627411462,-0.0214287364912158,IC1
0708,178,IC2,0.2266529148550036,0.0076053141623106,-0.0577991424011174,IC1
0708,179,IC2,0.1537554626333149,0.0298134311229602,-0.0327024737567105,IC1
0708,180,IC2,0.1623253729469281,0.0243188994072536,-0.0426345829288985,IC1
0708,181,IC2,0.124390638566993,0.0189304229901943,-0.0391388998339423,IC1
0708,182,IC2,-0.0378706310519144,0.0124066043564672,-0.0080970148112176,IC1
0708,183,IC2,0.116007042588907,0.0155887512499631,-0.0573192090625427,IC1
0708,184,IC2,0.1042586603522278,0.0109837110678877,-0.0548810152944281,IC1
0708,185,IC2,0.2930933329986009,0.0063332538015763,-0.0842108390763564,IC1
0708,186,IC2,0.0478481801264226,0.0123858000287011,-0.0065016166990491,IC1
0708,187,IC2,0.1697382550045812,0.0065379359226223,-0.0347010890857449,IC1
0708,188,IC2,0.154179272784596,0.0401473755544229,-0.0292406608146524,IC1
0708,189,IC2,0.2165700112129749,0.0064989645628809,-0.0355524431395088,IC1
0708,190,IC2,0.1300481212311006,0.0080029839923764,-0.0282661923501824,IC1
0708,191,IC2,0.1260550524754364,0.046023249749816,-0.0865733949771347,IC1
0708,192,IC2,0.0258982452838641,-0.0085715579780177,0.0379847812014281,IC1
0708,193,IC2,0.3831588303710107,0.0242666133122257,-0.0720445416685538,IC1
0708,194,IC2,0.0401115888821971,0.0169917418262983,-0.0299873082394579,IC1
0708,195,IC2,0.0898734878843827,0.0171248512160177,-0.0501755553103538,IC1
0708,196,IC2,0.0841901247848681,0.0188848232894168,-0.0372140050516706,IC1
0708,197,IC2,0.2566208573141506,0.0314157613682504,-0.0664113688548294,IC1
0708,198,IC2,0.0436838913823924,0.0380224196746162,-0.0382550735581411,IC1
0708,199,IC2,0.1672815439493425,0.020670698955572,-0.0689303266625418,IC1
0506,0,IC2,-0.0397066801411894,0.0449503840513921,-0.036935697652676,IC2
0506,1,IC2,0.0754651354646054,0.0049020904279528,-0.0821721475928027,IC2
0506,2,IC2,0.1027452777259926,0.0563221414553959,-0.065408532604239,IC2
0506,3,IC2,0.0183981553663818,0.0297949620897712,-0.0636323033789172,IC2
0506,4,IC2,0.0977138482092711,0.0639566274880784,-0.0427736772000576,IC2
0506,5,IC2,-0.0484382341296216,0.0074652212744062,-0.0434311316514154,IC2
0506,6,IC2,0.1316145344497856,0.0374892393914639,-0.0683985102587788,IC2
0506,7,IC2,-0.0084833033272196,0.0770406810633102,-0.0723017994774501,IC2
0506,8,IC2,0.1018731764849992,0.0320672499391948,-0.0200933862331931,IC2
0506,9,IC2,0.0384296773060227,0.0180280932491843,-0.0651156903308769,IC2
0506,10,IC2,0.0400034743763669,0.034268826223365,-0.0632920979127594,IC2
0506,11,IC2,0.0366296295284741,0.0259539086573037,-0.0796636657623465,IC2
0506,12,IC2,0.0806469293646995,0.0394980532867075,-0.0144728381545057,IC2
0506,13,IC2,-0.0539645250724613,0.0407384330252119,0.0092465266858281,IC2
0506,14,IC2,0.0256296473756153,0.0427045136997477,-0.061751206244837,IC2
0506,15,IC2,-0.0400675485889002,0.0375857721862792,-0.0372278558776462,IC2
0506,16,IC2,-0.0105666174012692,0.0696938528841773,-0.0444413516238824,IC2
0506,17,IC2,0.0305085702701119,0.0443423913396377,-0.0394134160504132,IC2
0506,18,IC2,0.0018750283519092,0.0207497990334052,-0.0302533587049019,IC2
0506,19,IC2,-0.0259574197701666,-9.58679952961436e-05,-0.003677449251798,IC2
0506,20,IC2,0.0300222508514871,0.0547241058007328,-0.0273555161064468,IC2
0506,21,IC2,0.0192273501999583,0.0708725969596167,-0.0965653081378524,IC2
0506,22,IC2,0.0571813652040675,-0.0130894131064277,-0.0771691066095147,IC2
0506,23,IC2,0.0447449336747123,0.0190281372624906,0.0085964935792637,IC2
0506,24,IC2,0.0195634857509394,0.0193446140322038,0.0068445847612277,IC2
0506,25,IC2,0.1191508794381397,0.0389972796607966,-0.0832997090686423,IC2
0506,26,IC2,0.0033378432143343,0.0325305113711521,-0.0255629236330008,IC2
0506,27,IC2,0.022348169255133,0.0749897679247099,-0.0261704444729725,IC2
0506,28,IC2,0.0107527382553731,0.0445210493924095,-0.054324332989098,IC2
0506,29,IC2,0.0531998583177395,0.019820471879483,-0.0562860592266169,IC2
0506,30,IC2,0.0766669158455227,0.031752629991625,-0.0603978872850839,IC2
0506,31,IC2,0.0050271432915805,0.0051475557218898,-0.0406778290099855,IC2
0506,32,IC2,0.0222577098037745,0.0338297006114152,0.0295735335376269,IC2
0506,33,IC2,0.1392298224859493,0.0127031654120534,-0.0470463156821725,IC2
0506,34,IC2,0.0198049963330873,0.051311161636886,-0.0109271782398439,IC2
0506,35,IC2,0.0468961394788416,0.024824990068966,-0.015910813564921,IC2
0506,36,IC2,0.0469269982954817,0.0348648909149825,-0.0345785090841733,IC2
0506,37,IC2,0.0385924898447238,0.0260833873323374,0.0046182887861215,IC2
0506,38,IC2,0.025368801282475,0.008322414904067,-0.0622679041074087,IC2
0506,39,IC2,0.1423122851708018,0.0149145589169869,-0.0744633985001799,IC2
0506,40,IC2,0.0637230119048451,0.0460507801128758,-0.0227268188369429,IC2
0506,41,IC2,0.115489148486696,0.0310026940518174,-0.0340659446017286,IC2
0506,42,IC2,0.0076993314020667,0.0678830817245173,-0.0330542912480114,IC2
0506,43,IC2,0.0238040927508668,0.0691131352420776,-0.0611053262167234,IC2
0506,44,IC2,0.0742594842330208,0.009386314314281,-0.0277686663045163,IC2
0506,45,IC2,0.0227629145025501,0.0686356409963008,-0.0586869553318966,IC2
0506,46,IC2,0.057666323133316,0.0176359278866694,-0.0262999368111879,IC2
0506,47,IC2,0.0101294249290374,0.038662686198467,0.0309351365263629,IC2
0506,48,IC2,0.0191211512502078,0.0124152692991435,-0.04618481286394,IC2
0506,49,IC2,0.0856496293689841,0.025107585532568,-0.0218752353170624,IC2
0506,50,IC2,-0.0045334809139642,-0.0081175443483139,0.0841206735750361,IC2
0506,51,IC2,0.0843381240963859,0.0324606655087972,-0.0081494939816285,IC2
0506,52,IC2,0.0368592789333774,0.0287691520253837,0.0683742561724366,IC2
0506,53,IC2,-0.0038759203318113,0.0210057335322819,0.0489618607281161,IC2
0506,54,IC2,0.1351240267400878,0.0050853805921895,-0.0254751819376562,IC2
0506,55,IC2,-0.0033681673606514,0.0274482771295618,0.0670743905769034,IC2
0506,56,IC2,0.0646847235483816,-0.0125966967351035,0.0137330068200326,IC2
0506,57,IC2,0.0395266009941427,0.0287703452471419,-0.0340010821422747,IC2
0506,58,IC2,0.0446091837314837,0.0069116577269191,-0.0706851502328043,IC2
0506,59,IC2,0.0641064079623337,-0.0091670741209101,-0.0303876816344007,IC2
0506,60,IC2,0.1052131317099049,0.0243119722924784,-0.0702611802267759,IC2
0506,61,IC2,0.1247085170108925,0.0284593585501787,0.0101621890966757,IC2
0506,62,IC2,0.0295833741976199,0.0309475292463271,0.0543326748969672,IC2
0506,63,IC2,0.1681547000233778,0.0271897577443232,-0.0596819501323765,IC2
0506,64,IC2,0.0547837176362221,0.0297628671840006,-0.0437802192027262,IC2
0506,65,IC2,-0.0113374588991879,0.0110174811650728,-0.0512084980033213,IC2
0506,66,IC2,0.1260819887621997,0.005670399091702,-0.0216768638879502,IC2
0506,67,IC2,0.0906906967699243,0.0735737891039724,-0.0087133092013178,IC2
0506,68,IC2,0.0950379997821916,-0.0008510205447814,-0.0183804450342186,IC2
0506,69,IC2,0.209495333896568,0.0083123060864752,-0.0211525607994692,IC2
0506,70,IC2,0.0712688274374642,-0.0184112501488306,-0.011532254102336,IC2
0506,71,IC2,0.0445516946733972,0.0036123714085628,-0.0068497475050316,IC2
0506,72,IC2,-0.0394980752508762,0.0042899313749288,-0.0280084547061135,IC2
0506,73,IC2,0.0594050967803633,0.0466588864013069,-0.0646782676877686,IC2
0506,74,IC2,0.0313619778000304,0.0428729683004215,-0.0595473984241798,IC2
0506,75,IC2,0.0289158631369475,0.0450834324975399,-0.0290818840368574,IC2
0506,76,IC2,0.1194066642822736,-0.0087315326619963,-0.0145544413450063,IC2
0506,77,IC2,0.0218073741173096,0.0111703211693424,0.0012496627490347,IC2
0506,78,IC2,0.0905744888964552,0.0242411754196038,-0.0028494903289882,IC2
0506,79,IC2,0.0613338865401881,0.0456018174571672,-0.0328228105518828,IC2
0506,80,IC2,0.0888244134195734,0.0253362172281267,-0.0274918531864831,IC2
0506,81,IC2,0.0848404604907107,0.0142584997024754,-0.007728587009927,IC2
0506,82,IC2,0.0692121998390515,-0.0019366487002105,0.0299930988822806,IC2
0506,83,IC2,0.0975490603493653,0.0160114153446343,-0.0003139669466794,IC2
0506,84,IC2,-0.0365495114808017,0.0397963879387209,-0.0579082220795787,IC2
0506,85,IC2,0.0625435651233921,-0.0299877959567898,-0.0434495487346649,IC2
0506,86,IC2,-0.0180065593236611,0.0411041849625848,0.0133166650689412,IC2
0506,87,IC2,0.0981306793198607,0.0124450099939252,0.0035580258304141,IC2
0506,88,IC2,-0.0286525511686026,0.0244667950916152,0.0353690977831979,IC2
0506,89,IC2,0.0525136571837987,0.007711536611359,-0.0810655848238921,IC2
0506,90,IC2,0.1379000676811635,0.0384424589916496,-0.0810284609886313,IC2
0506,91,IC2,0.0514148123654165,-0.0132629060514512,-0.0002079607490343,IC2
0506,92,IC2,0.0790442961803173,0.0318665974905679,-0.0715271974290434,IC2
0506,93,IC2,-0.0241952779759244,0.0410790821810896,0.0132801330785875,IC2
0506,94,IC2,0.0027579799666075,0.0340109765797495,-0.0273408471118533,IC2
0506,95,IC2,0.033314190524934,0.0244859379332015,-0.029735821302956,IC2
0506,96,IC2,0.0376149031999098,0.0528121455604936,-0.0692579260733425,IC2
0506,97,IC2,0.0919090245460585,0.0414368031981291,-0.0473142639980028,IC2
0506,98,IC2,0.0673279370261339,0.0525405609561169,-0.0626766842634016,IC2
0506,99,IC2,-0.0159334758721383,0.0615864753386261,-0.038961744161608,IC2
0506,100,IC2,0.0471304399779851,0.0033264092132735,0.0552348245991185,IC2
0506,101,IC2,0.0896232208974246,0.0344431527758165,-0.0195154727175616,IC2
0506,102,IC2,-0.0176760046895611,0.0617683920598521,-0.0201935365655,IC2
0506,103,IC2,-0.0210690735878487,0.0316172313511363,0.1626542932794842,IC2
0506,104,IC2,0.1040465066684637,0.0353115241506715,0.054778416297351,IC2
0506,105,IC2,0.0588179674505021,0.0283639335253825,-0.1038830314341224,IC2
0506,106,IC2,0.0105068800232866,0.0057410345865335,-0.0287460185963731,IC2
0506,107,IC2,0.1126594235040698,0.0731665246437785,-0.0882791085646922,IC2
0506,108,IC2,0.1300561928048895,0.0064736453477928,0.0225612582842448,IC2
0506,109,IC2,0.0780997197021624,0.0602754760851614,-0.032063526238912,IC2
0506,110,IC2,0.0766612887898709,0.0085799553516184,0.0221987958265318,IC2
0506,111,IC2,0.1090729292166823,0.0274816834213514,-0.0526555759395642,IC2
0506,112,IC2,0.0698520822812297,0.0151457439717382,-0.045926298326721,IC2
0506,113,IC2,0.0911588788190876,0.0525406361976865,0.0214670044197107,IC2
0506,114,IC2,0.1660247040840298,-0.0042850653736387,-0.0595754354973223,IC2
0506,115,IC2,0.0464242096229242,-0.0075873407902493,0.0159996665797523,IC2
0506,116,IC2,0.0791744345308341,0.0312424402454905,0.035135197100066,IC2
0506,117,IC2,-0.0114748945796671,0.0441466039383232,-0.0083363104718912,IC2
0506,118,IC2,0.068387387136904,0.0234348290376913,0.0358608033521693,IC2
0506,119,IC2,0.0529453497152842,0.0311092157690393,-0.002686247681586,IC2
0506,120,IC2,0.0049504635045368,0.0240326288602385,-0.0486888150504642,IC2
0506,121,IC2,0.0455552866941724,0.026977370441101,-0.0573651338420429,IC2
0506,122,IC2,0.0182643318325323,0.1009042229272401,-0.0587404450391653,IC2
0506,123,IC2,0.0518006364602659,0.0222651220213608,-0.0684389690576383,IC2
0506,124,IC2,0.1123081616236481,0.0127737989715212,-0.0498641017396905,IC2
0506,125,IC2,0.093024854844991,0.0301790034895058,-0.0391023638550197,IC2
0506,126,IC2,-0.0299894329386065,0.041033334804954,-0.0248962938982501,IC2
0506,127,IC2,0.1797126644918686,0.0341588595943415,-0.073914163766552,IC2
0506,128,IC2,0.077507283116365,0.010437024787262,-0.0666237094778059,IC2
0506,129,IC2,0.0271754367517001,0.0707628278156971,-0.0773215094221982,IC2
0506,130,IC2,0.1091734206745957,0.0791689934513837,-0.0505776661118418,IC2
0506,131,IC2,0.0813218175330518,0.0224237820660653,0.0457245944727122,IC2
0506,132,IC2,0.0209158212106861,0.0329002325466535,-0.0424214375313118,IC2
0506,133,IC2,0.0364591557655519,0.0656792919072188,-0.0136636435215414,IC2
0506,134,IC2,0.0872168187751918,0.0024322709359289,0.0196380676261547,IC2
0506,135,IC2,-0.0260268020744739,0.0382785931877579,0.0221589062539316,IC2
0506,136,IC2,0.1676560526097071,0.0181346040614794,-0.0059454673074672,IC2
0506,137,IC2,0.0256619031550254,0.0448842951927328,-0.0210772311676366,IC2
0506,138,IC2,0.0227776440641364,-0.0068630983913993,0.1116646825997841,IC2
0506,139,IC2,-0.0202342683261686,0.0414430968790337,0.0865982918914886,IC2
0506,140,IC2,-0.0083066403222023,0.0301045805128717,-0.0372616505264469,IC2
0506,141,IC2,0.1409024761400968,-1.6157859711691744e-05,-0.06374336345949,IC2
0506,142,IC2,0.0092671925247007,0.0348524143969373,-0.1074915789777782,IC2
0506,143,IC2,-0.0241491086780118,0.0130383332866025,-0.0286936876771357,IC2
0506,144,IC2,0.0757550171037361,0.0626132500680493,-0.0510097279244932,IC2
0506,145,IC2,0.0236933228347785,0.0583801824283122,0.0143092978001752,IC2
0506,146,IC2,0.0562800559578486,0.0587129433518642,-0.0482188774369786,IC2
0506,147,IC2,-0.0071957643319604,0.0329105132859807,-0.0418201918278337,IC2
0506,148,IC2,0.0135984440812706,-0.0055025506659651,-0.0446905419442016,IC2
0506,149,IC2,0.033233371188062,0.0620760564219878,-0.0115238500517192,IC2
0506,150,IC2,0.0817017692688828,-0.0086541031739202,-0.0171335735169113,IC2
0506,151,IC2,-0.0019070651116583,0.052160814175158,-0.0620714817684994,IC2
0506,152,IC2,0.0732024011715864,0.0132743154204987,-0.0392584244907246,IC2
0506,153,IC2,0.1505091944319838,0.0298285730250846,-0.0777704871388535,IC2
0506,154,IC2,0.0371687810492006,0.0287545210009421,-0.0346196038701056,IC2
0506,155,IC2,0.0273241700051001,0.0597439741537161,-0.0466904507836723,IC2
0506,156,IC2,0.1024810233670095,0.0353764513746451,-0.0088790247254658,IC2
0506,157,IC2,0.1973956186462773,0.0553999857550182,-0.0640748802521487,IC2
0506,158,IC2,-0.0667698600035012,0.0443964155430174,0.0561831656737623,IC2
0506,159,IC2,0.1219284038999651,0.0139530050361899,-0.0174302456228796,IC2
0506,160,IC2,-0.052300585418897,0.1081328918991715,-0.0314380795037202,IC2
0506,161,IC2,0.0112060850626158,0.0198833115386611,-0.0248379779736168,IC2
0506,162,IC2,0.1489349534513259,0.0680939989400198,-0.0302419824221979,IC2
0506,163,IC2,0.0966947996589003,0.0436735124514201,-0.0394501683303095,IC2
0506,164,IC2,0.0120793625370982,0.0649537292193907,-0.0724993836682458,IC2
0506,165,IC2,0.1484864905914467,0.0046261299735569,-0.0521621254474245,IC2
0506,166,IC2,0.0572239600769063,0.0654039377135857,-0.0154909150513308,IC2
0506,167,IC2,-0.0450343996801983,0.0346034858443174,0.0053121918332039,IC2
0506,168,IC2,-0.031677790786631,0.0259296947125944,-0.0301804470841257,IC2
0506,169,IC2,0.0968388660922785,0.0484606667723504,-0.0667452133697944,IC2
0506,170,IC2,0.028394637307117,0.0077523659839953,-0.0374310353952389,IC2
0506,171,IC2,0.0862418985317052,0.0288471747608706,-0.0466292827104497,IC2
0506,172,IC2,0.0072445030026813,0.03624049389202,0.0223814974864303,IC2
0506,173,IC2,0.0758627141223849,0.0153015199964255,-0.0744075085559589,IC2
0506,174,IC2,0.0016278565627276,0.0727819837458383,-0.0861518261276168,IC2
0506,175,IC2,-0.0892661925277686,0.0539501410128287,0.092529650520975,IC2
0506,176,IC2,-0.0199363932272595,0.0609214884436494,0.0196534806899658,IC2
0506,177,IC2,0.1309184754570536,0.0186008428865579,-0.0858713742192912,IC2
0506,178,IC2,-0.0539861564201016,-0.0018027909844836,-0.0137849687926438,IC2
0506,179,IC2,0.0901347974969552,0.0570319500629402,0.0122649960999377,IC2
0506,180,IC2,0.0501279205792316,0.0399926461708868,0.0008031263354167,IC2
0506,181,IC2,-0.0216527530923828,0.0383300303532064,-0.0231922664168221,IC2
0506,182,IC2,-0.0252770655155256,0.0246705967584105,-0.0743567597235071,IC2
0506,183,IC2,0.0219294519121646,0.0414152007146791,-0.0073585818814068,IC2
0506,184,IC2,0.0434966660026552,0.0464691052105386,-0.0314295414017275,IC2
0506,185,IC2,0.0124545268260502,0.0187301673142075,-0.0203692706615735,IC2
0506,186,IC2,0.0063235092352798,0.0302762105735481,-0.0073172637243836,IC2
0506,187,IC2,-0.0107144031051452,0.0328066842990871,0.0061074474615274,IC2
0506,188,IC2,0.0377707715353921,0.0459136289953091,-0.0773567814269982,IC2
0506,189,IC2,-0.0277456861241016,-0.0025866669951153,-0.0045164877541228,IC2
0506,190,IC2,0.0945949912400235,0.034326316062551,0.0271727528808584,IC2
0506,191,IC2,-0.0835799821926094,0.0584463297794324,-0.0087140595719388,IC2
0506,192,IC2,0.013378515623279,0.0231803049127543,-0.0462583412859253,IC2
0506,193,IC2,0.0151301283197503,0.0574478474606518,-0.0593582818027891,IC2
0506,194,IC2,0.0224725383198226,0.0191323441751465,0.041493563441707,IC2
0506,195,IC2,0.0981153905480888,0.0230406653081929,0.0155462576599179,IC2
0506,196,IC2,0.0602208598679083,0.0510980292904351,-0.0169505902436163,IC2
0506,197,IC2,-0.0435490899849718,0.0281798089985255,-0.0273319838388067,IC2
0506,198,IC2,0.012027017629119,0.0234593854246853,-0.0073609665952112,IC2
0506,199,IC2,0.0408767186484302,0.0196418361645484,-0.008805619787825,IC2
0708,0,IC1,-0.0168146240326392,0.0437242569346811,-0.024254913712192,IC2
0708,1,IC1,0.0740654730481514,0.0374175440573665,-0.0811430480426436,IC2
0708,2,IC1,0.0154321658529628,0.0508261884066692,-0.0156625008738734,IC2
0708,3,IC1,0.0504724469082027,0.0346781021005893,-0.0283843828818295,IC2
0708,4,IC1,-0.0477700608095362,0.0450927354948197,-0.0167432490213174,IC2
0708,5,IC1,-0.0156381953196824,0.0617166461360859,-0.0097622483452618,IC2
0708,6,IC1,-0.0003161444273957,0.0160271566995914,-0.0386942784581702,IC2
0708,7,IC1,0.0690658967617335,0.0491688670903004,-0.0195984706882292,IC2
0708,8,IC1,0.0203135212806472,0.0289826634303718,0.0156883519598456,IC2
0708,9,IC1,0.049374322800037,0.0282094558631101,0.0190060515394694,IC2
0708,10,IC1,0.0534223480262136,0.0280978040446448,-0.0099215263662876,IC2
0708,11,IC1,-0.0239226822487217,-0.0045182507261819,0.1263914846988997,IC2
0708,12,IC1,-0.0365291892965276,0.0250152372322434,0.0282208026623383,IC2
0708,13,IC1,0.1504942388014464,-0.0013335922041069,0.004092176793305,IC2
0708,14,IC1,0.0567594853741271,0.0172931658273334,-0.024461395272058,IC2
0708,15,IC1,-0.0048962992536988,0.0077518525277917,-0.0550141758598302,IC2
0708,16,IC1,-0.0138147594867345,0.0297305399751892,-0.0395472397442485,IC2
0708,17,IC1,-0.0224573144336828,0.0383497731826235,-0.0161889471985184,IC2
0708,18,IC1,0.0220597249104722,0.0333927707396649,-0.0095224867375352,IC2
0708,19,IC1,0.0545989735776808,0.0295321786660394,-0.0158808757223406,IC2
0708,20,IC1,0.0434169243818916,0.0386126388863102,0.0062949836912152,IC2
0708,21,IC1,-0.0448972286269663,0.0350303944043215,0.0452289070797647,IC2
0708,22,IC1,0.0170804505885504,0.0633504906900558,-0.0478269773123716,IC2
0708,23,IC1,0.117948716799879,0.035982396245903,0.0111151181806442,IC2
0708,24,IC1,0.0902552518159513,0.0176572219380717,0.0216517709716833,IC2
0708,25,IC1,0.0956886628649394,0.0283661818058977,-0.0830023331046517,IC2
0708,26,IC1,-0.0339429767993382,0.047541471295918,-0.0141703457843993,IC2
0708,27,IC1,0.0158167158294146,0.0179170240287267,-0.0124055912871374,IC2
0708,28,IC1,-0.0128811566950656,-0.0014870784964592,-0.0087565967352988,IC2
0708,29,IC1,0.0444489499153554,0.0532592344544092,-0.0477080303317411,IC2
0708,30,IC1,0.0584203305164849,0.0443069905546427,-0.0139835515406819,IC2
0708,31,IC1,-0.0108948690591351,0.0069756682015889,0.0389609300836893,IC2
0708,32,IC1,0.0366324098945197,0.0285266743286955,0.0132247902853531,IC2
0708,33,IC1,0.0537629107147591,0.0287240420288794,-0.0479841636823884,IC2
0708,34,IC1,0.0327254972021011,0.0331732442615677,-0.0297989298989169,IC2
0708,35,IC1,-0.0253404586496898,0.0415644006847476,-0.0123604721630879,IC2
0708,36,IC1,0.029894724831195,0.0419691162551118,0.0128297440455365,IC2
0708,37,IC1,-0.0451578531973835,0.0142269109667773,0.0035351164489426,IC2
0708,38,IC1,0.053454442442255,0.0163903331741647,-0.0524824409270993,IC2
0708,39,IC1,-0.0301768936696476,0.0553566510872858,-0.0129611528833122,IC2
0708,40,IC1,0.0594719866562484,0.0350890369923157,-0.0083762048361573,IC2
0708,41,IC1,0.0694099817106831,0.0114852657597093,0.0052435687383377,IC2
0708,42,IC1,0.0839930090069069,0.0492694912718477,-0.0483343584468574,IC2
0708,43,IC1,0.0235022020614887,0.0303770731148872,0.0014171809370115,IC2
0708,44,IC1,-0.0172019758088852,0.0333150312295656,0.0312638662094867,IC2
0708,45,IC1,0.1231504660259237,0.034881373985327,-0.0312404519699791,IC2
0708,46,IC1,-0.0044058664051844,0.0444165463321257,-0.0351060172850472,IC2
0708,47,IC1,0.022386041227872,0.0409405955991781,0.0226449091267812,IC2
0708,48,IC1,-0.0328947040412045,0.0165062570192019,0.0544962112877446,IC2
0708,49,IC1,-0.0781830359007249,0.0116776458214471,0.0015752674056008,IC2
0708,50,IC1,0.0761288669178912,0.0050708981685849,0.0156180107571823,IC2
0708,51,IC1,0.0413271330488546,0.0068623137330092,-0.0431133554251443,IC2
0708,52,IC1,0.0720370918616464,0.0420974622838874,-0.0331466627146859,IC2
0708,53,IC1,0.0163791396508771,0.0407973248072331,0.0119109942178608,IC2
0708,54,IC1,0.0387260469582922,0.0278238322962136,0.0014131946480348,IC2
0708,55,IC1,0.0726282740783054,0.0199463593495875,0.0094514088596847,IC2
0708,56,IC1,-0.0055063175171665,0.048588064398027,0.0184198155572219,IC2
0708,57,IC1,0.0277053056772976,0.020157140764236,-0.0405717530573582,IC2
0708,58,IC1,0.0048886440904962,0.0336207975262423,0.0123451013577056,IC2
0708,59,IC1,0.0733971592848119,0.0477362495974126,-0.0270574068331519,IC2
0708,60,IC1,0.048517531056604,0.0198226806075278,-0.003463904331944,IC2
0708,61,IC1,-0.0413567644890961,0.0428847989837856,0.0493167168457118,IC2
0708,62,IC1,0.0422285441879719,0.0254077172377444,0.0218239672332029,IC2
0708,63,IC1,-0.0293385324442364,0.0164253449592513,0.0189164133618488,IC2
0708,64,IC1,-0.0025814930114473,0.0444174257292179,-0.0253032348261982,IC2
0708,65,IC1,-0.0527868007405922,0.0077470414989427,0.0529041911782889,IC2
0708,66,IC1,-0.1160135136809211,-0.0001128015479579,0.0238058645439134,IC2
0708,67,IC1,0.0498919360911293,0.0716399109556793,-0.0891266672762422,IC2
0708,68,IC1,0.0514839584685915,0.0468675118080819,-0.0380146337599747,IC2
0708,69,IC1,0.0338860251106707,-0.0187572991846459,0.0248109855227452,IC2
0708,70,IC1,0.0316182214725053,0.0299090102511907,-0.0085233261596928,IC2
0708,71,IC1,0.0051845404579747,0.0464064320916223,0.0068008223159712,IC2
0708,72,IC1,0.0335313783054422,0.0343809944294162,-0.0693301019599461,IC2
0708,73,IC1,-0.0084041704922011,0.0547315981474298,0.0259093715547756,IC2
0708,74,IC1,-0.0458896632357117,0.0355163369214184,-0.0103685306204652,IC2
0708,75,IC1,-0.0053466747806448,0.0476376214332023,-0.0344914951404455,IC2
0708,76,IC1,0.0666318180438656,0.0457738940274565,-0.0701440044567467,IC2
0708,77,IC1,0.0557105359121302,0.0078199636103689,0.0188274795926671,IC2
0708,78,IC1,0.0861682245615387,0.0381404632934647,-0.0337818450786095,IC2
